mins,area,time,Arc_lenght,hullArea,radius,roundness,roundness2,compact,eccentricity,lNumWaSh,leaf
13760.0,7.8650811685029804,2017-11-10 13:20:00,79.59797906875609,249.5,13.0,0.32527420876852786,0.4948531407789495,0.6573146292585171,0.8700046276987055,,2
13775.0,7.666468007682197,2017-11-10 13:35:00,80.76955199241637,242.0,13.0,0.30242254824793696,0.4661545011210239,0.6487603305785123,0.8487226399485197,,2
13790.0,8.262307490144545,2017-11-10 13:50:00,82.18376553058623,258.0,13.0,0.3190817139930065,0.4800179720711117,0.6647286821705426,0.8668928556254739,,2
13805.0,7.825358536338824,2017-11-10 14:05:00,79.3553384542465,245.0,13.0,0.3222775802257655,0.4889040690731427,0.6591836734693878,0.8598091472231998,,2
13820.0,7.745913272010511,2017-11-10 14:20:00,77.3553384542465,238.0,13.0,0.3370577516404559,0.4998114946444143,0.6743697478991597,0.8429240271548804,,2
13835.0,7.706190639846356,2017-11-10 14:35:00,80.18376553058623,245.5,13.0,0.3097891733402073,0.4798311801578606,0.6456211812627292,0.8444927997739136,,2
13850.0,7.587022743353884,2017-11-10 14:50:00,80.18376553058623,239.5,13.0,0.3039256558637365,0.468104145204919,0.6492693110647182,0.8317660129086172,,2
13865.0,7.626745375518039,2017-11-10 15:05:00,79.3553384542465,242.5,13.0,0.3122999461630483,0.4839152520417841,0.6453608247422681,0.8532683917641459,,2
13880.0,7.666468007682197,2017-11-10 15:20:00,79.59797906875609,243.0,13.0,0.31337393283797205,0.4819611751875139,0.6502057613168725,0.8520004871828282,,2
13895.0,7.626745375518039,2017-11-10 15:35:00,79.3553384542465,243.5,13.0,0.3122999461630483,0.4859107788543275,0.6427104722792608,0.8506651858457965,,2
13910.0,7.785635904174668,2017-11-10 15:50:00,80.76955199241637,247.0,13.0,0.30820132305522235,0.4757857924664996,0.6477732793522267,0.8518350838421027,,2
13925.0,7.904803800667138,2017-11-10 16:05:00,81.01219260692595,244.5,13.0,0.3130594715917078,0.4681531547655814,0.6687116564417178,0.8509933855123688,,2
13940.0,7.825358536338824,2017-11-10 16:20:00,76.76955199241637,243.0,13.0,0.34755173114719234,0.5181292679065506,0.6707818930041153,0.8450194728458288,,2
13955.0,7.825358536338824,2017-11-10 16:35:00,77.94112491607666,245.0,13.0,0.33511320340820433,0.5068070051543832,0.6612244897959184,0.8494403835722704,,2
13970.0,7.5075774790255725,2017-11-10 16:50:00,77.3553384542465,234.0,13.0,0.32445746185950425,0.4914113014571133,0.6602564102564102,0.8401516416349094,,2
13985.0,8.023971697159606,2017-11-10 17:05:00,77.11269783973694,249.0,13.0,0.3529185938819126,0.5262079633329115,0.6706827309236948,0.8453805146431519,,2
14000.0,7.587022743353884,2017-11-10 17:20:00,79.3553384542465,245.0,13.0,0.31030441935050485,0.4889040690731427,0.6346938775510204,0.8522133227600017,,2
14015.0,7.666468007682197,2017-11-10 17:35:00,79.3553384542465,238.0,13.0,0.3142954729755917,0.4749353813853386,0.6617647058823529,0.8522221457880527,,2
14030.0,7.98424906499545,2017-11-10 17:50:00,78.5269113779068,248.5,13.0,0.33726465497798225,0.5064064456920156,0.6659959758551308,0.8527259629865352,,2
14765.0,9.970380673203273,2017-11-11 06:05:00,89.84061968326569,290.5,14.0,0.32928713087108835,0.4522832695888945,0.7280550774526678,0.8389236338933873,,2
14780.0,9.573154351561707,2017-11-11 06:20:00,89.01219260692595,287.5,14.0,0.31958465368173283,0.4559830666674848,0.7008695652173913,0.8361116660036066,,2
14795.0,9.612876983725863,2017-11-11 06:35:00,88.76955199241638,284.0,14.0,0.3221314869915196,0.4528977341860969,0.7112676056338029,0.833173018888297,,2
14810.0,9.652599615890024,2017-11-11 06:50:00,93.01219260692595,292.5,14.0,0.2926881569887318,0.4248699053062236,0.6888888888888889,0.8388646130961893,,2
14825.0,9.573154351561707,2017-11-11 07:05:00,92.18376553058624,288.0,14.0,0.295014848759662,0.4258860974575572,0.6927083333333334,0.8319843126351608,,2
