mins,area,time,Arc_lenght,hullArea,radius,roundness,roundness2,compact,eccentricity,leaf
13760,5.712331546391753,2017-11-10 13:20:00,64.18376553058624,167.0,11.0,0.34622254160996657,0.5094199510913165,0.6796407185628742,0.796306107564007,2
13775,5.671818556701031,2017-11-10 13:35:00,66.76955199241638,163.0,11.0,0.3128786422756312,0.4594524206389899,0.6809815950920245,0.7902200533308645,2
13790,5.87438350515464,2017-11-10 13:50:00,65.35533845424652,165.0,11.0,0.3427469929499195,0.4854356552509589,0.7060606060606059,0.7890018349472615,2
13805,5.793357525773196,2017-11-10 14:05:00,64.76955199241638,163.5,11.0,0.3444815116352646,0.4897628448031805,0.7033639143730887,0.7820421454514911,2
13820,5.63130556701031,2017-11-10 14:20:00,65.94112491607666,160.5,11.0,0.3178995007217097,0.4638442715075855,0.6853582554517134,0.7841854489958292,2
13835,5.712331546391753,2017-11-10 14:35:00,65.35533845424652,161.0,11.0,0.3309788558529265,0.473667518153966,0.6987577639751553,0.786058380715917,2
13850,5.590792577319587,2017-11-10 14:50:00,66.42640614509583,161.0,11.0,0.31327160788335584,0.4585157169929117,0.6832298136645962,0.7792080867256981,2
13865,5.955409484536082,2017-11-10 15:05:00,66.76955199241638,172.0,11.0,0.33260972782454484,0.48482095920187895,0.686046511627907,0.7857306964580034,2
13880,5.955409484536082,2017-11-10 15:20:00,63.94112491607666,165.5,11.0,0.36576006030936464,0.5086831090857129,0.7190332326283988,0.7827265864652048,2
13895,5.955409484536082,2017-11-10 15:35:00,65.35533845424652,166.0,11.0,0.34863106149841594,0.4883776895252072,0.7138554216867471,0.7807310298658643,2
13910,5.87438350515464,2017-11-10 15:50:00,68.18376553058624,171.5,11.0,0.3121978330126988,0.4635664793218861,0.6734693877551021,0.787781476716877,2
13925,5.833870515463919,2017-11-10 16:05:00,67.94112491607666,163.0,11.0,0.3103482127955392,0.4437434972427446,0.6993865030674846,0.7849265480055005,2
13940,5.955409484536082,2017-11-10 16:20:00,66.18376553058624,171.5,11.0,0.3399580025754921,0.4920067294657967,0.6909620991253644,0.7804870906690471,2
13955,6.3200263917525765,2017-11-10 16:35:00,67.01219260692596,173.5,11.0,0.35678976917743416,0.4855139211943909,0.7348703170028819,0.7847501936738431,2
13970,5.833870515463919,2017-11-10 16:50:00,67.5979790687561,164.5,11.0,0.31625709670877417,0.4523851513790726,0.6990881458966566,0.7902745236087954,2
13985,5.752844536082475,2017-11-10 17:05:00,68.18376553058624,167.5,11.0,0.3040887983889923,0.4527544331569441,0.6716417910447762,0.7787253105602847,2
14000,5.955409484536082,2017-11-10 17:20:00,65.94112491607666,162.5,11.0,0.3410194644105613,0.4696242624297984,0.7261538461538461,0.7836431426811485,2
14015,5.914896494845362,2017-11-10 17:35:00,66.5269113779068,161.5,11.0,0.3307813895364299,0.4585510249796861,0.7213622291021672,0.7808391445826703,2
14030,5.995922474226805,2017-11-10 17:50:00,66.18376553058624,162.5,11.0,0.34282684647908274,0.4661871343334808,0.7353846153846154,0.7785856469083796,2
14765,7.049260206185568,2017-11-11 06:05:00,75.01219260692595,195.5,12.0,0.3160112790679494,0.4366092230232093,0.7237851662404092,0.7796046444048004,2
14780,6.684643298969072,2017-11-11 06:20:00,73.84061968326569,191.0,12.0,0.3076808483196493,0.4402025620153784,0.6989528795811518,0.7666036690980417,2
14795,6.765669278350518,2017-11-11 06:35:00,74.76955199241637,179.5,12.0,0.3012070311766496,0.4034825529567806,0.7465181058495822,0.7576844865307104,2
14810,7.008747216494847,2017-11-11 06:50:00,72.42640614509583,193.0,12.0,0.3401765223419749,0.4623525972676138,0.7357512953367875,0.7786935007608082,2
14825,6.806182268041238,2017-11-11 07:05:00,73.94112491607666,179.5,12.0,0.3102926764918249,0.4125743365206117,0.7520891364902507,0.7554450110188706,2
14840,6.887208247422682,2017-11-11 07:20:00,74.18376553058623,191.0,12.0,0.3139748155276145,0.4361395619329045,0.7198952879581152,0.7543487227189895,2
14855,7.049260206185568,2017-11-11 07:35:00,74.42640614509583,195.5,12.0,0.3221395971774846,0.4435090932971705,0.7263427109974424,0.7775621100450679,2
14870,6.927721237113402,2017-11-11 07:50:00,78.08326029777527,198.0,12.0,0.2844284752655,0.4080930297287608,0.696969696969697,0.7656516632680346,2
14885,6.522591340206188,2017-11-11 08:05:00,74.66904675960541,180.5,12.0,0.2918760218038131,0.40682333540994803,0.7174515235457064,0.7955754268421855,2
14900,6.725156288659794,2017-11-11 08:20:00,77.59797906875609,191.5,12.0,0.27547549594378,0.39964816267601416,0.6892950391644909,0.7969582397643458,2
14915,6.84669525773196,2017-11-11 08:35:00,72.18376553058623,185.5,12.0,0.3316144868793264,0.4473780895717458,0.7412398921832885,0.7601619763091134,2
14930,6.482078350515463,2017-11-11 08:50:00,75.25483322143555,182.5,12.0,0.2840213834104858,0.4049523630657317,0.7013698630136986,0.7756371304003387,2
14945,6.887208247422682,2017-11-11 09:05:00,76.42640614509583,187.0,12.0,0.29474303782401395,0.4023134895846031,0.732620320855615,0.7801496156446227,2
14960,6.9682342268041255,2017-11-11 09:20:00,73.01219260692595,184.0,12.0,0.33120387300430965,0.4337474208739713,0.7635869565217391,0.7836179426255709,2
14975,7.0897731958762895,2017-11-11 09:35:00,77.84061968326569,199.5,12.0,0.2934632578901895,0.4137520844458856,0.7092731829573935,0.7683476176446518,2
14990,7.008747216494847,2017-11-11 09:50:00,75.25483322143555,187.5,12.0,0.31286730516311323,0.4160469483552038,0.752,0.7764315225512473,2
