mins,area,time,Arc_lenght,hullArea,radius,roundness,roundness2,compact,eccentricity,lNumWaSh,leaf
13760.0,9.596229901582502,2017-11-10 13:20:00,88.66904675960541,267.0,14.0,0.30767805301489576,0.4267534553505307,0.7209737827715356,0.645289163407356,,2
13775.0,9.845482626298931,2017-11-10 13:35:00,90.08326029777528,274.0,14.0,0.3066103865628901,0.4242992218092519,0.7226277372262774,0.6259942194226371,,2
13790.0,9.554687780796431,2017-11-10 13:50:00,91.25483322143556,265.5,14.0,0.2867158576671016,0.4006476853190287,0.7156308851224106,0.6088000041262672,,2
13805.0,9.762398384726787,2017-11-10 14:05:00,90.32590091228485,274.0,14.0,0.3026549734027928,0.4220227110044032,0.7171532846715328,0.6393955185968156,,2
13820.0,9.388519297652145,2017-11-10 14:20:00,89.01219260692595,266.0,14.0,0.2957942328121249,0.4218834634210468,0.7011278195488722,0.6403737262915643,,2
13835.0,9.928566867871076,2017-11-10 14:35:00,90.911687374115,276.0,14.0,0.30408879838899233,0.4196425417768094,0.7246376811594203,0.6323579374230704,,2
13850.0,9.596229901582502,2017-11-10 14:50:00,87.84061968326569,270.0,14.0,0.3135088579954237,0.4397267099156592,0.7129629629629629,0.595320853024777,,2
13865.0,9.928566867871076,2017-11-10 15:05:00,89.84061968326569,277.5,14.0,0.31060417309116845,0.4320433986606479,0.7189189189189189,0.6632705811975186,,2
13880.0,9.637772022368576,2017-11-10 15:20:00,89.84061968326569,266.0,14.0,0.2997057810528819,0.4141388974548913,0.7236842105263158,0.5211755946983986,,2
13895.0,10.094735351015359,2017-11-10 15:35:00,89.49747383594513,282.0,14.0,0.3208349133672533,0.44242271672159134,0.7251773049645391,0.6110570931490813,,2
13910.0,10.053193230229287,2017-11-10 15:50:00,91.25483322143556,281.0,15.0,0.30482422762502376,0.4240376631813449,0.7188612099644128,0.6212038474851244,,2
13925.0,9.887024747085002,2017-11-10 16:05:00,90.32590091228485,279.0,14.0,0.3072756600196293,0.4297238553657974,0.7150537634408602,0.6108367519925265,,2
13940.0,10.094735351015359,2017-11-10 16:20:00,90.66904675960541,278.5,14.0,0.31106860235909445,0.4257130504029868,0.7307001795332136,0.6237888174209029,,2
13955.0,10.260903834159645,2017-11-10 16:35:00,91.49747383594513,283.5,14.0,0.31146536321760665,0.4255442432394769,0.7319223985890653,0.6251605262499658,,2
13970.0,10.053193230229287,2017-11-10 16:50:00,91.74011445045471,277.5,15.0,0.3031009843152765,0.4143375524506859,0.7315315315315315,0.6307091726801436,,2
13985.0,10.260903834159645,2017-11-10 17:05:00,91.49747383594513,285.5,14.0,0.31146536321760665,0.4285463190295262,0.7267950963222417,0.6250438615361933,,2
14000.0,10.177819592587502,2017-11-10 17:20:00,89.84061968326569,279.5,14.0,0.31994565198112845,0.4351572249573012,0.7352415026833632,0.654185132472931,,2
14015.0,10.468614438090002,2017-11-10 17:35:00,92.08326029777528,287.0,15.0,0.3141842064325034,0.42533427946287017,0.7386759581881533,0.5532263439035923,,2
