mins,area,time,Arc_lenght,hullArea,radius,roundness,roundness2,compact,eccentricity,leaf
13760,13.168852289184644,2017-11-10 13:20:00,113.9827550649643,408.0,17.0,0.25873510070461136,0.3946314807008651,0.6556372549019608,0.9162597581577993,2
13775,12.254925631891075,2017-11-10 13:35:00,104.66904675960541,369.5,16.0,0.2850360028392577,0.42382616921169297,0.6725304465493911,0.9005868076297427,2
13790,12.670346839751787,2017-11-10 13:50:00,111.15432798862456,388.5,16.0,0.2608822183342843,0.3951373950209335,0.6602316602316602,0.9255797976277004,2
13805,12.670346839751787,2017-11-10 14:05:00,107.15432798862456,383.0,16.0,0.2829117450209772,0.4191690458144458,0.674934725848564,0.9067245349984998,2
13820,12.794973202110008,2017-11-10 14:20:00,106.911687374115,381.0,16.0,0.28694588650478986,0.4188750297253829,0.6850393700787402,0.905908757419471,2
13835,12.379551994249287,2017-11-10 14:35:00,106.56854152679443,370.5,16.0,0.2788382577417274,0.4099586289417064,0.680161943319838,0.9058426834870272,2
13850,12.628804718965714,2017-11-10 14:50:00,105.74011445045471,370.5,16.0,0.2899679630124967,0.4164074817679457,0.6963562753036437,0.9050090631893768,2
13865,12.421094115035359,2017-11-10 15:05:00,106.32590091228485,369.0,16.0,0.28066813189034445,0.4101645174951965,0.6842818428184282,0.9033378775071051,2
13880,12.213383511105,2017-11-10 15:20:00,104.911687374115,366.5,16.0,0.2831481969905139,0.4184427991815457,0.6766712141882674,0.8986087666647717,2
13895,12.628804718965714,2017-11-10 15:35:00,105.74011445045471,373.5,16.0,0.2899679630124967,0.4197792022680911,0.6907630522088354,0.9108682766082612,2
13910,12.504178356607506,2017-11-10 15:50:00,104.32590091228485,364.5,16.0,0.2949962402817507,0.4208459083471551,0.7009602194787379,0.9018177144632992,2
13925,12.670346839751787,2017-11-10 16:05:00,104.56854152679443,367.0,16.0,0.29880035597833643,0.42176819478480576,0.7084468664850136,0.9048777221820636,2
13940,12.130299269532859,2017-11-10 16:20:00,101.25483322143556,350.5,16.0,0.3027438237846226,0.4296020657348593,0.7047075606276747,0.9014450423949368,2
13955,12.71188896053786,2017-11-10 16:35:00,103.25483322143556,365.0,16.0,0.30645198084446884,0.4302114346470428,0.7123287671232876,0.8937804521495505,2
13970,12.587262598179645,2017-11-10 16:50:00,105.74011445045471,368.0,16.0,0.2888440561791149,0.41359771468449136,0.6983695652173914,0.8983225873489571,2
13985,12.088757148746787,2017-11-10 17:05:00,102.08326029777528,350.0,16.0,0.29664423131081696,0.4220548006454712,0.7028571428571428,0.8871793792644179,2
14000,12.379551994249287,2017-11-10 17:20:00,104.08326029777528,360.5,16.0,0.2923133362217639,0.41817046709502337,0.6990291262135923,0.9030140149215684,2
14015,12.71188896053786,2017-11-10 17:35:00,104.66904675960541,376.0,16.0,0.2976532906912973,0.4312818393060801,0.6901595744680851,0.8891785552237247,2
14030,12.504178356607506,2017-11-10 17:50:00,104.08326029777528,368.0,16.0,0.2957932568910706,0.42687026876829015,0.6929347826086957,0.8857491125309696,2
14765,16.201427106567863,2017-11-11 06:05:00,125.88224983215332,470.0,18.0,0.2664527144555869,0.3727165946253746,0.7148936170212766,0.8858623082767629,4
14780,15.61983741556286,2017-11-11 06:20:00,121.39696860313416,442.5,18.0,0.27542077885805,0.3773179400764308,0.7299435028248588,0.8799849703498717,3
14795,16.035258623423573,2017-11-11 06:35:00,127.88224983215332,471.0,18.0,0.2543415545428565,0.36191804286914026,0.70276008492569,0.876662656975613,4
14810,16.076800744209645,2017-11-11 06:50:00,126.46803629398346,469.5,18.0,0.26124017335114963,0.3688789816191421,0.7082002129925452,0.8984186948630077,4
14825,16.284511348140008,2017-11-11 07:05:00,126.46803629398346,469.5,18.0,0.26516859701056544,0.3688789816191421,0.7188498402555911,0.8763682661346156,4
14840,15.993716502637506,2017-11-11 07:20:00,127.63960921764374,467.5,18.0,0.2541524795976413,0.3605957032227535,0.7048128342245992,0.8774833767211797,4
14855,15.993716502637506,2017-11-11 07:35:00,132.1248904466629,476.5,18.0,0.2364699488830115,0.3430073992169101,0.6894018887722979,0.8893458419460712,4
14870,16.533764072856428,2017-11-11 07:50:00,126.46803629398346,473.5,18.0,0.2698827054018644,0.3720217205466748,0.7254487856388595,0.8766808117423299,4
14885,16.409137710498218,2017-11-11 08:05:00,125.9827550649643,481.5,18.0,0.26879887057449875,0.3812272641579415,0.7050882658359294,0.8954504930329132,4
14900,16.409137710498218,2017-11-11 08:20:00,129.39696860313416,478.5,18.0,0.2536754035476628,0.35912331537738645,0.7063740856844305,0.9010293549599294,4
14915,16.326053468926073,2017-11-11 08:35:00,130.22539567947388,481.0,18.0,0.24897616321012525,0.3564212336430662,0.6985446985446986,0.8927869932541691,4
14930,16.575306193642508,2017-11-11 08:50:00,127.88224983215332,480.5,18.0,0.26433079988744,0.3692178760055666,0.7159209157127991,0.8861713323304703,4
14945,16.949185280717145,2017-11-11 09:05:00,126.81118214130402,483.5,18.0,0.2754570443345549,0.3778254778319355,0.7290589451913133,0.8891989411095824,4
14960,16.575306193642508,2017-11-11 09:20:00,131.0538227558136,488.5,19.0,0.2502283907729452,0.35741686810696993,0.7001023541453428,0.8907528990905371,4
14975,16.284511348140008,2017-11-11 09:35:00,130.46803629398346,488.0,18.0,0.2476818238391125,0.36026447103870923,0.6875,0.8902752972758845,4
14990,16.699932556000718,2017-11-11 09:50:00,131.0538227558136,491.5,19.0,0.2524233766569184,0.3596118539909432,0.7019328585961343,0.8891550627605489,4
15005,16.616848314428577,2017-11-11 10:05:00,131.29646337032318,490.5,19.0,0.2503978234008197,0.35755497053304824,0.7003058103975535,0.8882832299633819,4
15020,16.990727401503218,2017-11-11 10:20:00,131.29646337032318,500.0,19.0,0.2569584650619766,0.3644800922864916,0.705,0.9001123771808442,4
15035,16.990727401503218,2017-11-11 10:35:00,137.0538227558136,509.5,19.0,0.2334817737086371,0.340856629525933,0.6849852796859667,0.8930366357667483,4
15050,16.575306193642508,2017-11-11 10:50:00,133.88224983215332,489.0,19.0,0.2390662334987287,0.3428251852811682,0.6973415132924335,0.8768738531332412,4
15065,17.032269522289287,2017-11-11 11:05:00,136.1248904466629,497.5,19.0,0.2383746711321267,0.3373866255710755,0.7065326633165829,0.882085069644597,4
15080,17.281522247005718,2017-11-11 11:20:00,136.46803629398346,507.0,19.0,0.24055119215470905,0.3421022564444249,0.703155818540434,0.8889149668137815,4
15095,17.655401334080363,2017-11-11 11:35:00,136.1248904466629,528.0,19.0,0.24854713220462146,0.3580706297518148,0.6941287878787878,0.8873497454049775,4
15110,17.364606488577863,2017-11-11 11:50:00,135.53910398483276,520.0,19.0,0.2462539152559801,0.3557000998141934,0.6923076923076923,0.8894485599589097,4
15125,17.323064367791787,2017-11-11 12:05:00,137.53910398483276,519.0,19.0,0.2378156928237509,0.34476632562996296,0.6897880539499036,0.8880429930009544,4
15140,17.61385921329429,2017-11-11 12:20:00,140.1248904466629,518.5,19.0,0.2326396346269221,0.33183947882822323,0.7010607521697203,0.8874430504802031,4
15155,17.738485575652504,2017-11-11 12:35:00,138.71067690849304,520.5,19.0,0.23969343877830365,0.3399466890575124,0.7050912584053795,0.8864410719905415,4
