mins,area,time,Arc_lenght,hullArea,radius,roundness,roundness2,compact,eccentricity,leaf
13760,7.872875034089241,2017-11-10 13:20:00,77.3553384542465,248.0,14.0,0.3286575584531548,0.5208119776126671,0.6310483870967742,0.6379085994482713,2
13775,8.326286685267156,2017-11-10 13:35:00,78.76955199241637,256.0,14.0,0.33822802089108506,0.5184812775336394,0.65234375,0.6230732489197488,2
13790,8.532382890348027,2017-11-10 13:50:00,79.94112491607666,269.0,14.0,0.3362524550239381,0.5289585403592943,0.6356877323420075,0.5986407398991205,2
13805,8.491163649331853,2017-11-10 14:05:00,79.3553384542465,263.5,14.0,0.3402373215386564,0.5258213151051963,0.6470588235294118,0.6141479569796895,2
13820,8.285067444250982,2017-11-10 14:20:00,77.11269783973694,258.0,14.0,0.3508053088886078,0.5452275282726554,0.6434108527131783,0.6321020913861463,2
13835,8.408725167299504,2017-11-10 14:35:00,78.18376553058623,256.0,14.0,0.3484547587133434,0.5262797535729553,0.662109375,0.6416870850762719,2
13850,8.491163649331853,2017-11-10 14:50:00,79.11269783973694,266.5,14.0,0.3413236615839148,0.5350750341889017,0.6378986866791745,0.6760392691784272,2
13865,8.449944408315679,2017-11-10 15:05:00,79.11269783973694,267.0,14.0,0.3393158753393036,0.5360789273112073,0.6329588014981273,0.6945683764803147,2
13880,8.120190480186286,2017-11-10 15:20:00,78.5269113779068,260.5,14.0,0.329113243377306,0.5308606804940446,0.6199616122840691,0.7220575641961264,2
13895,8.532382890348027,2017-11-10 15:35:00,79.11269783973694,266.0,14.0,0.3433314478285261,0.5340711410665961,0.6428571428571429,0.6071311890053623,2
13910,8.697259854412723,2017-11-10 15:50:00,79.11269783973694,269.5,15.0,0.3513625928069711,0.5410983929227355,0.6493506493506493,0.6573728877956311,2
13925,8.614821372380375,2017-11-10 16:05:00,79.11269783973694,267.0,14.0,0.34734702031774856,0.5360789273112073,0.6479400749063671,0.6903990927446199,2
13940,8.77969833644507,2017-11-10 16:20:00,82.42640614509583,270.5,14.0,0.329228282929247,0.500316014226749,0.6580406654343808,0.6519231663798206,2
13955,8.285067444250982,2017-11-10 16:35:00,80.18376553058623,263.5,14.0,0.3234707141186392,0.5150122850166854,0.6280834914611005,0.6773727511340337,2
13970,8.532382890348027,2017-11-10 16:50:00,79.69848430156708,274.5,14.0,0.33731381085218043,0.543065343571399,0.6211293260473588,0.6733259096346101,2
13985,8.5736021313642,2017-11-10 17:05:00,79.94112491607666,270.5,14.0,0.33821884364980903,0.5319081232981009,0.6358595194085028,0.6821816335483133,2
14000,8.532382890348027,2017-11-10 17:20:00,78.5269113779068,262.0,14.0,0.3494917723789968,0.5339174598442983,0.6545801526717557,0.6720119522101103,2
14015,8.532382890348027,2017-11-10 17:35:00,80.76955199241637,263.0,14.0,0.3293901640152689,0.5066059247720218,0.6501901140684411,0.7166113317383987,2
14030,8.532382890348027,2017-11-10 17:50:00,80.18376553058623,267.5,14.0,0.33519774907158084,0.5228303083186465,0.6411214953271028,0.6652992380756992,2
14765,9.27432922863916,2017-11-11 06:05:00,88.08326029777527,300.5,16.0,0.3028758934323503,0.4867069838311298,0.6222961730449251,0.6614731919566165,2
14780,9.027013782542117,2017-11-11 06:20:00,89.25483322143555,300.0,16.0,0.2839349694046485,0.4732249490077475,0.6,0.6425661459414966,2
14795,9.480425433720027,2017-11-11 06:35:00,90.42640614509584,308.5,16.0,0.2919933248410266,0.4741049511234562,0.6158833063209076,0.675066820418566,2
14810,9.150671505590637,2017-11-11 06:50:00,86.76955199241638,307.0,16.0,0.3054402338314109,0.5124052010177221,0.5960912052117264,0.6221844720667218,2
14825,9.480425433720027,2017-11-11 07:05:00,87.84061968326569,309.5,16.0,0.3118802405512916,0.5040570989588761,0.6187399030694669,0.6263584694534976,2
14840,10.263591013027336,2017-11-11 07:20:00,92.66904675960541,333.0,16.0,0.3065663618706833,0.4872868663624703,0.6291291291291291,0.5988427384158241,2
14855,9.315548469655333,2017-11-11 07:35:00,92.08326029777528,304.0,16.0,0.27565218111530954,0.4505282960164199,0.6118421052631579,0.6761382623722492,2
14870,9.233109987622985,2017-11-11 07:50:00,86.5269113779068,311.0,16.0,0.309673349280927,0.5219968109830261,0.5932475884244373,0.6564521572188661,2
14885,10.92309886928612,2017-11-11 08:05:00,97.84061968326569,353.5,16.0,0.29339249618555485,0.4640458496715599,0.6322489391796322,0.4578980062496449,2
14900,9.150671505590637,2017-11-11 08:20:00,92.18376553058624,310.5,16.0,0.26839696766856475,0.4591584488214289,0.5845410628019324,0.5885424008095713,2
14915,9.81017936184942,2017-11-11 08:35:00,88.76955199241638,320.5,16.0,0.3173473559965961,0.5111046612910002,0.6209048361934477,0.5948793139205473,2
14930,9.356767710671509,2017-11-11 08:50:00,87.59797906875609,318.5,16.0,0.3078786258562831,0.521592246463969,0.5902668759811617,0.6382903727226776,2
14945,9.768960120833247,2017-11-11 09:05:00,90.76955199241638,322.0,16.0,0.3004662566255397,0.4911174346874304,0.6118012422360248,0.6517072745238492,2
14960,9.39798695168768,2017-11-11 09:20:00,93.84061968326569,318.5,16.0,0.2661380473491991,0.4545038502987663,0.5855572998430141,0.6143823524257839,3
14975,9.27432922863916,2017-11-11 09:35:00,87.01219260692595,304.5,16.0,0.3112081135792403,0.5054019764526863,0.6157635467980296,0.6445459186048692,2
14990,9.645302397784723,2017-11-11 09:50:00,88.42640614509583,321.5,16.0,0.31820800810302785,0.5166862353794114,0.6158631415241057,0.655360402758452,2
15005,9.315548469655333,2017-11-11 10:05:00,91.01219260692595,314.5,16.0,0.28293687057022104,0.4771241061358418,0.5930047694753577,0.5830900298516567,2
15020,10.51090645912438,2017-11-11 10:20:00,99.74011445045471,344.5,16.0,0.26779718065813723,0.43517041856947297,0.6153846153846154,0.5852276174999839,2
15035,10.346029495059684,2017-11-11 10:35:00,93.01219260692595,336.5,17.0,0.30576107715200024,0.4887819594377581,0.62555720653789,0.6233121383903424,2
15050,9.439206192703855,2017-11-11 10:50:00,89.59797906875609,321.5,16.0,0.2958524977264594,0.5032623175611465,0.5878693623639192,0.642420528797396,2
15065,9.933837084897943,2017-11-11 11:05:00,96.66904675960541,337.5,16.0,0.2669288423312228,0.4538462684472932,0.5881481481481482,0.5381046647716637,2
15080,9.439206192703855,2017-11-11 11:20:00,95.25483322143556,325.5,16.0,0.2603716356634543,0.4508030181300763,0.5775729646697388,0.6092290953538839,2
15095,10.18115253099499,2017-11-11 11:35:00,90.42640614509584,340.0,16.0,0.3196558503522817,0.5225143707681528,0.611764705882353,0.6092484286037946,2
15110,9.191890746606813,2017-11-11 11:50:00,91.01219260692595,316.0,16.0,0.2783856072366517,0.4793997378026265,0.5806962025316456,0.6466341208100257,2
15125,9.645302397784723,2017-11-11 12:05:00,92.42640614509584,330.0,17.0,0.28979037520066137,0.4854356538894328,0.5969696969696969,0.6048881686328139,2
15140,9.89261784388177,2017-11-11 12:20:00,89.01219260692595,334.5,16.0,0.3259287659136283,0.5305263853922563,0.6143497757847534,0.6387457924163675,2
15155,10.057494807946462,2017-11-11 12:35:00,93.25483322143556,339.0,17.0,0.2962245344649372,0.4898542301639693,0.6047197640117994,0.6028539992948979,2
15170,9.604083156768553,2017-11-11 12:50:00,93.25483322143556,323.5,17.0,0.2774395639866729,0.4674567653629619,0.5935085007727975,0.6300535888839626,2
15185,10.263591013027336,2017-11-11 13:05:00,92.18376553058624,342.5,17.0,0.3098025604769383,0.506479126316713,0.6116788321167883,0.6518787817117245,2
15200,9.975056325914117,2017-11-11 13:20:00,92.42640614509584,332.5,17.0,0.29567444373265456,0.4891131967219285,0.6045112781954888,0.6543750172885493,2
15215,9.851398602865595,2017-11-11 13:35:00,89.59797906875609,328.0,17.0,0.31150606903473765,0.5134371389115273,0.6067073170731707,0.6536774161723886,2
15230,9.81017936184942,2017-11-11 13:50:00,91.01219260692595,332.5,17.0,0.3011419239044979,0.5044316861372572,0.5969924812030075,0.6496625149692213,2
15245,9.81017936184942,2017-11-11 14:05:00,89.35533845424652,336.0,17.0,0.3108393239149858,0.5288203181541025,0.5877976190476191,0.6764044598389443,2
15260,9.933837084897943,2017-11-11 14:20:00,91.84061968326569,330.5,17.0,0.298713348464768,0.4923928262723483,0.6066565809379728,0.6678032246658252,2
15275,9.645302397784723,2017-11-11 14:35:00,89.84061968326569,329.5,16.0,0.3028196073495352,0.5130028823736341,0.590288315629742,0.6939006101480071,2
15290,9.727740879817071,2017-11-11 14:50:00,91.25483322143556,330.5,17.0,0.2957700426460626,0.498734689257774,0.5930408472012103,0.6912088778583615,2
15305,9.727740879817071,2017-11-11 15:05:00,89.01219260692595,326.0,16.0,0.3132405414498374,0.5170451468994784,0.6058282208588958,0.6293073896270277,2
