mins,area,time,Arc_lenght,hullArea,radius,roundness,roundness2,compact,eccentricity,lNumWaSh,leaf
13760.0,8.225339915642145,2017-11-10 13:20:00,77.3553384542465,252.5,13.0,0.3433578965309317,0.5302621949483808,0.6475247524752475,0.6699192111571975,,2
13775.0,8.765387485861073,2017-11-10 13:35:00,78.18376553058623,263.0,13.0,0.362845220725104,0.5406702155847158,0.6711026615969582,0.6560741960316187,,2
13790.0,8.266882036428216,2017-11-10 13:50:00,78.76955199241637,254.0,13.0,0.3321520684199877,0.5144306425529078,0.6456692913385826,0.6418109099196959,,2
13805.0,8.349966278000359,2017-11-10 14:05:00,78.5269113779068,263.5,13.0,0.33726465497798225,0.5369742391945518,0.6280834914611005,0.7043543261703537,,2
13820.0,8.017629311711786,2017-11-10 14:20:00,77.94112491607666,255.5,13.0,0.3268388033240512,0.5285273053752853,0.6183953033268101,0.6740242113756229,,2
13835.0,8.516134761144643,2017-11-10 14:35:00,77.11269783973694,263.0,13.0,0.3592584488618272,0.5557939532391798,0.6463878326996197,0.6374471513280358,,2
13850.0,8.183797794856073,2017-11-10 14:50:00,77.3553384542465,251.0,13.0,0.34125784823410643,0.5271121225031429,0.647410358565737,0.6648127083534333,,2
13865.0,8.557676881930716,2017-11-10 15:05:00,76.18376553058623,253.0,13.0,0.37348579958379935,0.5477791727229058,0.6818181818181818,0.7116107883437823,,2
13880.0,8.474592640358573,2017-11-10 15:20:00,77.94112491607666,254.5,13.0,0.3495934035554725,0.526458705354247,0.6640471512770137,0.7342628097019646,,2
13895.0,8.183797794856073,2017-11-10 15:35:00,76.5269113779068,251.0,13.0,0.3486862791555251,0.5385861911879188,0.647410358565737,0.6050206887305126,,2
13910.0,8.516134761144643,2017-11-10 15:50:00,75.94112491607666,253.0,13.0,0.3726077831195355,0.5512851995862135,0.6758893280632411,0.6732565780405825,,2
13925.0,8.183797794856073,2017-11-10 16:05:00,76.76955199241637,246.0,13.0,0.34755173114719234,0.5245259255350265,0.6626016260162602,0.6827365849340099,,2
13940.0,8.516134761144643,2017-11-10 16:20:00,78.5269113779068,262.0,13.0,0.3454160665786585,0.5339174598442983,0.6469465648854962,0.6808237312191936,,2
13955.0,7.934545070139644,2017-11-10 16:35:00,75.94112491607666,249.0,13.0,0.3421018827471759,0.5425692280512535,0.6305220883534136,0.6553782807114079,,2
13970.0,7.976087190925716,2017-11-10 16:50:00,75.94112491607666,245.5,13.0,0.3442808756309159,0.5349427529581636,0.6435845213849287,0.6677596481358753,,2
13985.0,8.100713553283931,2017-11-10 17:05:00,77.59797906875609,246.5,13.0,0.3359966276283984,0.5144296193192559,0.6531440162271805,0.6625888359397616,,2
14000.0,7.8930029493535745,2017-11-10 17:20:00,77.3553384542465,247.5,13.0,0.3265575101563296,0.5197619534642545,0.6282828282828283,0.6486800187106928,,2
14015.0,8.017629311711786,2017-11-10 17:35:00,75.94112491607666,244.5,13.0,0.3464598685146559,0.5327637600744236,0.6503067484662577,0.7256879391688329,,2
14030.0,8.433050519572502,2017-11-10 17:50:00,75.69848430156708,257.5,13.0,0.3695178324051133,0.5646934234084077,0.654368932038835,0.7109855547145651,,2
14765.0,8.973098089791431,2017-11-11 06:05:00,83.3553384542465,287.5,14.0,0.3228354709549089,0.519973097476394,0.6208695652173913,0.6845645577998201,,2
14780.0,9.471603539224287,2017-11-11 06:20:00,84.18376553058623,295.0,14.0,0.33779105776814944,0.5230885146540897,0.6457627118644068,0.6594556587313773,,2
14795.0,9.305435056080002,2017-11-11 06:35:00,85.01219260692595,293.5,15.0,0.32428455540072043,0.5103352118504635,0.6354344122657581,0.6869269996502725,,2
14810.0,9.471603539224287,2017-11-11 06:50:00,86.18376553058624,304.0,15.0,0.32060341769681605,0.5143189392075571,0.6233552631578947,0.6944632469042187,,2
14825.0,9.554687780796431,2017-11-11 07:05:00,83.3553384542465,295.5,15.0,0.3481559000494117,0.5344419141018241,0.6514382402707276,0.6605995201346192,,2
14840.0,9.430061418438216,2017-11-11 07:20:00,85.84061968326569,302.5,15.0,0.32317175004276394,0.5158810257938581,0.6264462809917355,0.6750189629245219,,2
14855.0,9.430061418438216,2017-11-11 07:35:00,82.42640614509583,292.0,15.0,0.3532730451656527,0.5400823517715737,0.6541095890410958,0.6608642690840304,,2
14870.0,8.931555969005359,2017-11-11 07:50:00,83.3553384542465,290.5,15.0,0.3210268688767301,0.5253989037109302,0.6110154905335629,0.7170281161507773,,2
14885.0,9.180808693721787,2017-11-11 08:05:00,83.59797906875609,298.5,15.0,0.3308538018664491,0.5367383687887775,0.6164154103852596,0.6195404610109516,,2
14900.0,9.720856263940718,2017-11-11 08:20:00,85.01219260692595,305.0,15.0,0.34167246721845346,0.5303313104408565,0.6442622950819672,0.6180200613185607,,2
14915.0,9.554687780796431,2017-11-11 08:35:00,85.84061968326569,303.5,15.0,0.32828792550518243,0.5175864176146642,0.6342668863261944,0.6667120132090658,,2
14930.0,9.596229901582502,2017-11-11 08:50:00,85.3553384542465,313.5,15.0,0.3320314487303481,0.5407369307894241,0.6140350877192983,0.6670942805739385,,2
14945.0,9.720856263940718,2017-11-11 09:05:00,86.18376553058624,308.0,15.0,0.33075444939170195,0.5210862936708145,0.6347402597402597,0.6687245415345637,,2
14960.0,9.554687780796431,2017-11-11 09:20:00,85.59797906875609,305.0,15.0,0.3292941914885547,0.5230975437708812,0.6295081967213115,0.6441812502829175,,2
