mins,area,time,Arc_lenght,hullArea,radius,roundness,roundness2,compact,eccentricity,leaf
16700,6.1634068841664185,2017-11-12 14:20:00,59.4558436870575,158.0,10.0,0.3697039672273561,0.5616656425184832,0.6582278481012658,0.9121257137045058,2
16715,6.116357976653696,2017-11-12 14:35:00,61.69848430156708,163.0,10.0,0.3383644586344424,0.5380820171455035,0.6288343558282209,0.9075773832232372,2
16730,6.445700329242741,2017-11-12 14:50:00,61.11269783973694,164.5,10.0,0.3701175142661752,0.5534939190616892,0.668693009118541,0.9088851778339716,2
16745,6.0693090691409735,2017-11-12 15:05:00,61.4558436870575,169.0,10.0,0.33605074877510377,0.5623027380494311,0.5976331360946746,0.9102070502012604,2
16760,5.787015624064653,2017-11-12 15:20:00,58.870057225227356,155.0,10.0,0.34990347967533986,0.5620211331572816,0.6225806451612903,0.8948949238259719,2
16775,6.210455791679138,2017-11-12 15:35:00,61.69848430156708,164.0,10.0,0.34496669197365104,0.5413831338151078,0.6371951219512195,0.9041668651533248,2
16790,6.3045536067045775,2017-11-12 15:50:00,61.4558436870575,165.5,10.0,0.35268692445703964,0.550657415072076,0.6404833836858006,0.9174275442917814,2
16805,6.0693090691409735,2017-11-12 16:05:00,60.870057225227356,157.5,10.0,0.3442456699025964,0.5341743153660979,0.6444444444444445,0.9168850810503248,2
16820,5.928162346602813,2017-11-12 16:20:00,61.69848430156708,157.5,10.0,0.32515999195602513,0.5199258754626799,0.6253968253968254,0.9119005228957996,2
17645,7.104385034420831,2017-11-13 06:05:00,70.5269113779068,198.0,11.0,0.3145353670129937,0.5002249210327129,0.6287878787878788,0.9214783601911368,2
17660,6.445700329242741,2017-11-13 06:20:00,65.69848430156708,176.5,11.0,0.3129735440146613,0.5138588885450021,0.6090651558073654,0.9200586500155316,2
17675,6.3516025142173,2017-11-13 06:35:00,65.11269783973694,168.0,11.0,0.31418420595563423,0.4979523264202505,0.6309523809523809,0.9124256336682108,2
17690,6.39865142173002,2017-11-13 06:50:00,62.870057225227356,172.0,11.0,0.34176738618597485,0.5468278178975597,0.625,0.910909502099452,2
17705,6.3045536067045775,2017-11-13 07:05:00,63.69848430156708,177.0,10.0,0.3267413707840016,0.5481822050120216,0.5960451977401129,0.9107836381771652,2
17720,6.539798144268183,2017-11-13 07:20:00,66.5269113779068,178.5,11.0,0.3109061129119234,0.5068195539249162,0.6134453781512605,0.90127400150499,2
17735,6.445700329242741,2017-11-13 07:35:00,64.28427076339722,182.0,11.0,0.3284159009108853,0.5534416107942698,0.5934065934065934,0.9009893764470138,2
17750,6.633895959293624,2017-11-13 07:50:00,65.69848430156708,185.5,11.0,0.32461907123381145,0.5400613247880899,0.601078167115903,0.8854872581038306,2
