mins,area,time,Arc_lenght,hullArea,radius,roundness,roundness2,compact,eccentricity,leaf
16700,22.081876304538326,2017-11-12 14:20:00,172.85281229019162,748.5,21.0,0.1909469901955948,0.31481018097225266,0.6065464261857048,0.961285981189142,4
16715,22.874987173699445,2017-11-12 14:35:00,173.43859875202182,767.5,22.0,0.1973877354750401,0.3206245227028429,0.6156351791530945,0.9533377954441906,4
16730,22.749759141726642,2017-11-12 14:50:00,170.36753106117246,761.5,22.0,0.2034857787215656,0.3296902563754727,0.6172028890347997,0.9519778808487174,4
16745,22.70801646440237,2017-11-12 15:05:00,168.36753106117246,758.0,22.0,0.2083488151588324,0.3360178763625423,0.6200527704485488,0.9546537292147722,4
16760,22.58278843242957,2017-11-12 15:20:00,171.78174459934237,761.5,22.0,0.1982328072290574,0.3242841733725612,0.6112934996717005,0.9554121988004836,4
16775,23.16718591496933,2017-11-12 15:35:00,172.0243852138519,777.0,22.0,0.20383139302599354,0.3299520674608269,0.6177606177606177,0.9577232319125448,4
16790,23.96029678413044,2017-11-12 15:50:00,171.43859875202182,783.0,22.0,0.2135640459213138,0.33477607198476217,0.6379310344827587,0.9607761534214528,4
16805,23.083700560320807,2017-11-12 16:05:00,171.29646337032318,781.0,22.0,0.2044967672494216,0.33447534077863506,0.6113956466069143,0.9638675551838142,4
16820,23.00021520567225,2017-11-12 16:20:00,171.78174459934237,770.0,22.0,0.20249129932850007,0.32790389165708744,0.6175324675324675,0.952781422290024,4
17645,27.132740260774888,2017-11-13 06:05:00,188.16652059555054,919.0,22.0,0.20194700728420487,0.32616748628151915,0.6191512513601741,0.9704231206182083,4
17660,26.590085455559397,2017-11-13 06:20:00,187.92387998104093,914.0,22.0,0.19766509531394208,0.3252311379242899,0.6077680525164114,0.9640538238510415,4
17675,27.3831963247205,2017-11-13 06:35:00,186.85281229019162,910.0,22.0,0.20659627128233704,0.3275306739841929,0.6307692307692307,0.9579436685178933,4
17690,27.090997583450626,2017-11-13 06:50:00,190.99494767189026,935.5,22.0,0.19532110142263365,0.3222625932643276,0.6060929983965794,0.9590911869670888,4
17705,27.17448293809916,2017-11-13 07:05:00,188.85281229019162,924.5,22.0,0.20012958130161013,0.3257390808333426,0.6143861546782045,0.9628569564723144,4
17720,28.13456451655735,2017-11-13 07:20:00,191.68123936653137,952.5,23.0,0.20179140219117714,0.3257734077747393,0.6194225721784777,0.9630872585101228,4
17735,28.718961999097115,2017-11-13 07:35:00,188.85281229019162,955.0,23.0,0.2135185321633376,0.3364854756039396,0.6345549738219896,0.9596500180391628,4
17750,27.3831963247205,2017-11-13 07:50:00,195.5807341337204,950.5,22.0,0.18774741010809384,0.3122553163740037,0.6012624934245134,0.9533503278117148,4
17765,27.3831963247205,2017-11-13 08:05:00,194.85281229019162,944.0,23.0,0.1886563219186929,0.3124413471776246,0.6038135593220338,0.9826957853265932,4
17780,28.84419003106992,2017-11-13 08:20:00,194.16652059555054,979.5,23.0,0.20232514419332007,0.3264867853992703,0.6197039305768249,0.9825743702271476,4
17795,28.635476644448577,2017-11-13 08:35:00,196.16652059555054,977.0,23.0,0.1962612487866521,0.3190469884601649,0.6151484135107472,0.9794076642286804,4
17810,29.219874126988344,2017-11-13 08:50:00,189.68123936653137,989.0,23.0,0.21619804166637305,0.345427888865982,0.6258847320525783,0.9843998978347815,4
17825,28.259792548530154,2017-11-13 09:05:00,194.75230705738068,971.5,23.0,0.19630573907436397,0.32187514854134114,0.6098816263510036,0.9801722320455674,4
17840,29.47033019093396,2017-11-13 09:20:00,198.16652059555054,1005.5,23.0,0.1983996882026957,0.3217594943351783,0.6166086524117355,0.9817926856565072,4
17855,30.012984996149456,2017-11-13 09:35:00,197.33809351921082,1021.5,23.0,0.20426394613064602,0.32962973297386233,0.6196769456681351,0.9819192271999796,4
17870,29.136388772339807,2017-11-13 09:50:00,198.99494767189026,1010.5,23.0,0.1942125031866723,0.3206727687420463,0.6056407718951015,0.9809255265638648,4
17885,29.219874126988344,2017-11-13 10:05:00,199.33809351921082,1011.0,23.0,0.19386068273077608,0.3197278144222097,0.6063303659742829,0.9809881929856334,4
17900,29.88775696417665,2017-11-13 10:20:00,197.68123936653137,1024.0,23.0,0.2022691265284966,0.3292902791179341,0.6142578125,0.9848318096753228,4
17915,30.263441060095072,2017-11-13 10:35:00,193.92387998104093,1019.5,23.0,0.21402594064022407,0.34067048631180097,0.6282491417361452,0.986086703710198,4
17930,29.971242318825198,2017-11-13 10:50:00,198.16652059555054,1017.5,23.0,0.2022396821679092,0.3255994883003918,0.6211302211302211,0.982138739108349,4
17945,29.06473925436668,2017-11-13 11:05:00,184.2670258283615,853.5,21.0,0.1881939115349092,0.3158770963521042,0.5957820738137083,0.9720510560662972,4
17960,30.791846001230567,2017-11-13 11:20:00,186.2670258283615,883.5,21.0,0.19648873030271446,0.31999593220727784,0.6140350877192983,0.9798047772405928,4
17975,30.002311488378506,2017-11-13 11:35:00,185.09545290470123,876.0,21.0,0.19348211591291964,0.3213086891748201,0.6021689497716894,0.9705000036432484,4
17990,30.49577055891105,2017-11-13 11:50:00,184.85281229019162,873.5,21.0,0.19748405010501927,0.32123336641849964,0.614768174012593,0.9757302408891332,4
18005,30.84119190828383,2017-11-13 12:05:00,185.43859875202182,875.0,21.0,0.19861367099405933,0.31975522009163193,0.6211428571428571,0.9621711747096232,4
18020,31.778764142295657,2017-11-13 12:20:00,186.75230705738068,900.0,21.0,0.2030354316818724,0.3242801925708698,0.6261111111111111,0.9698494915781702,4
18035,32.074839584615184,2017-11-13 12:35:00,184.2670258283615,902.0,22.0,0.21076977899534075,0.3338267614640867,0.6313747228381374,0.9769422320241178,4
18050,31.778764142295657,2017-11-13 12:50:00,183.43859875202182,888.0,21.0,0.21043711341023214,0.3316205087990881,0.6345720720720721,0.981359481070148,4
18065,31.680072328189148,2017-11-13 13:05:00,184.85281229019162,891.5,22.0,0.2063101529030089,0.3278529435169919,0.6292765002804263,0.980351236994108,4
18080,32.124185491668435,2017-11-13 13:20:00,187.5807341337204,908.5,21.0,0.20374598077878286,0.3244578852542057,0.627958172812328,0.9800679752266788,4
18095,31.48268869997613,2017-11-13 13:35:00,186.75230705738068,907.5,21.0,0.20087356373139995,0.32698252750896045,0.6143250688705234,0.978538528638287,4
18110,32.074839584615184,2017-11-13 13:50:00,186.75230705738068,902.5,21.0,0.20519729963234484,0.3251809708835667,0.6310249307479224,0.9794172869656432,4
18125,32.222877305774944,2017-11-13 14:05:00,188.75230705738068,911.0,22.0,0.2015772711311501,0.3213243989509671,0.6273326015367727,0.9745410919165968,4
18140,32.3709150269347,2017-11-13 14:20:00,187.33809351921082,916.5,21.0,0.20588538376423207,0.3281633986433369,0.6273867975995635,0.9814811455477812,4
18155,32.66699046925423,2017-11-13 14:35:00,186.85281229019162,917.5,22.0,0.20875581418772726,0.3302301026159307,0.6321525885558583,0.9867246394738344,4
18170,32.124185491668435,2017-11-13 14:50:00,187.43859875202182,906.5,22.0,0.20333974529268686,0.3242347917463864,0.6271373414230557,0.9686264620847062,4
