time,mins,mean,STD,var,meanFit,T01_A1,T01_A2,T01_A3,T01_A4,T01_A5,T01_B1,T01_B2,T01_B3,T01_B4,T01_B5,T01_C1,T01_C2,T01_C3,T01_C4,T01_C5,T01_D1,T01_D2,T01_D3,T01_D5,T02_A1,T02_A2,T02_A3,T02_A4,T02_A5,T02_B1,T02_B2,T02_B3,T02_B4,T02_B5,T02_C1,T02_C2,T02_C3,T02_C4,T02_C5,T02_D2,T02_D4,T02_D5,T03_A1,T03_A2,T03_A3,T03_A4,T03_A5,T03_B1,T03_B2,T03_B4,T03_B5,T03_C1,T03_C2,T03_C3,T03_C4,T03_C5,T03_D1,T03_D2,T04_A1,T04_A2,T04_A3,T04_A5,T04_B2,T04_B3,T04_B4,T04_B5,T04_C1,T04_C2,T04_C4,T04_C5,T04_D2,T04_D3,T04_D5,T05_A1,T05_A3,T05_A5,T05_B1,T05_B2,T05_B3,T05_B4,T05_B5,T05_C1,T05_C2,T05_C4,T05_C5,T05_D1,T05_D2,T05_D3,T05_D4,T05_D5,T06_A1,T06_A2,T06_A3,T06_A4,T06_A5,T06_B2,T06_B4,T06_B5,T06_C1,T06_C2,T06_C3,T06_C4,T06_D1,T06_D3,T06_D4,T06_D5,T07_A2,T07_A4,T07_A5,T07_B1,T07_B2,T07_B3,T07_B4,T07_B5,T07_C1,T07_C2,T07_C3,T07_C4,T07_C5,T07_D1,T07_D2,T07_D3,T07_D4,T07_D5,T08_A1,T08_A2,T08_A3,T08_A4,T08_B1,T08_B2,T08_B3,T08_B4,T08_B5,T08_C1,T08_C2,T08_C3,T08_C5,T08_D1,T08_D2,T08_D3,T08_D4,T08_D5,T09_A3,T09_A4,T09_A5,T09_B1,T09_B2,T09_B4,T09_B5,T09_C1,T09_C2,T09_C3,T09_C4,T09_C5,T09_D1,T09_D2,T09_D3,T09_D4,T09_D5,T10_A2,T10_A3,T10_A4,T10_A5,T10_B1,T10_B3,T10_B4,T10_B5,T10_C1,T10_C2,T10_D3,T10_D4,T11_A2,T11_A3,T11_A5,T11_B1,T11_B2,T11_B3,T11_B4,T11_B5,T11_C1,T11_C2,T11_C3,T11_C5,T11_D1,T11_D3,T11_D4,T12_B3,T12_B4,T12_B5,T12_C1,T12_C2,T12_C3,T12_C4,T12_D2,T12_D3,T12_D4,T12_D5,T13_A1,T13_B1,T13_B2,T13_B4,T13_C1,T13_C2,T13_C3,T13_C4,T13_C5,T13_D1,T13_D2,T13_D3,T13_D4,T13_D5,T15_A1,T15_A2,T15_A3,T15_A4,T15_A5,T15_B1,T15_B3,T15_B4,T15_C2,T15_C3,T15_C5,T15_D1,T15_D2,T15_D3,T15_D4,T15_D5,T16_A1,T16_A2
2017-11-17 14:45:00,23925,51.130627,19.93627,397.45483,44.51876752871772,32.92832,32.81764,24.295013,43.996666,75.98418,42.28107,58.717564,61.097256,48.70071,68.40236,44.605423,59.769054,62.093407,18.318108,85.22624,45.324867,70.94808,57.223335,70.28398,48.81756,69.5944,66.9922,61.604088,34.124714,25.204393,35.501675,36.45956,69.92573,52.444294,55.760975,33.346428,24.665583,41.787807,60.58633,58.31135,17.481432,39.033882,34.030956,78.68038,70.67996,80.867546,57.384304,39.42653,22.61989,78.16237,89.32842,21.828201,18.567122,88.52263,128.58228,97.32884,44.20376,75.0543,31.990595,59.40191,53.15204,49.4359,49.266987,55.854687,52.92682,48.42241,35.47223,69.31161,19.98832,67.0594,53.75967,44.36844,69.649445,28.668064,54.262554,28.252214,38.73978,22.901417,26.111895,38.044174,64.74466,48.906296,53.186935,76.55994,88.574814,34.673172,14.417856,47.301056,71.16562,57.628098,34.118233,74.11354,41.295544,63.243557,54.123714,73.67809,33.078045,72.03316,69.08048,70.24444,18.671412,58.54673,31.135685,42.42601,40.79648,69.48787,36.43279,55.76788,51.61655,68.31148,67.0591,27.381517,14.288484,12.103881,49.241188,46.62258,40.246845,76.679634,69.5723,64.44049,74.74414,51.68902,68.70996,,47.85328,57.683826,55.819412,46.55384,52.59906,67.34488,59.887222,59.604736,45.70638,37.51426,,51.469112,101.75178,56.89286,69.265785,46.045364,64.57651,32.881474,36.347794,52.681293,21.107025,14.723157,31.171682,16.333502,38.130676,51.185974,,58.605064,45.377228,66.65679,41.40888,21.049513,55.096813,18.00136,52.27871,55.112488,16.347376,46.912174,72.89758,26.890635,14.536917,39.563843,96.80628,48.722633,19.435804,67.14671,20.287785,33.712334,46.110916,18.066505,24.561,22.199366,30.347004,43.70144,21.099035,44.87106,71.321365,56.974434,49.594326,43.09983,48.059265,64.11838,38.180748,27.864363,44.350353,76.8672,65.84283,56.38614,63.567154,83.03681,41.518406,56.891846,81.26684,93.25271,57.504017,45.09583,47.77425,22.957878,49.79673,39.62967,68.81897,43.565304,45.69711,68.65498,56.137478,48.10222,47.992897,57.868336,67.69504,59.41992,36.318558,71.947525,37.46788,56.94888,76.659744,52.179195,68.901825,66.89051,55.62716,74.64843,85.79685,55.569695,87.348434,38.118076,28.504225
2017-11-17 15:00:00,23940,50.859398,19.585382,383.5872,44.62281211299697,31.766146,33.315712,24.128988,44.4394,74.655975,42.834488,55.72911,60.765205,48.03661,68.67907,46.376358,60.433155,61.706017,17.654007,85.44761,44.82679,70.22864,57.500046,69.28783,48.97779,69.5944,67.65075,61.84356,32.867485,25.683336,34.48392,36.7589,68.6685,53.46205,56.13485,35.68128,25.204393,41.96741,61.723824,57.353466,18.259714,38.2556,36.240074,78.73794,71.25553,80.579765,56.636063,38.7934,22.677448,78.622826,86.45058,22.301584,18.514523,89.0982,71.25553,95.602135,42.534603,75.91765,30.609308,58.78255,53.546177,51.575497,49.492207,54.27814,54.27814,47.69044,34.852875,71.3949,20.607676,67.28463,53.096653,43.861694,68.29812,29.953377,54.430202,27.931168,39.970463,23.275972,25.844355,39.649414,66.61744,49.494884,54.471127,77.3423,90.30719,33.817043,13.914907,47.568596,72.984886,58.00265,33.910194,73.541435,41.6076,65.79202,54.531097,74.84204,33.910194,74.63364,74.551056,71.990364,18.671412,58.954113,31.25208,42.076824,39.86532,69.13868,36.26201,54.11735,52.166725,67.74221,67.571434,27.210737,12.352992,10.503367,48.102665,47.59033,40.13299,76.964264,70.67266,65.69287,75.88267,51.973648,67.22988,,47.966274,58.813774,53.672512,46.892826,53.503017,66.66691,59.774227,60.339203,47.514297,37.457764,10.113031,51.695103,100.33935,58.022808,70.39574,46.61034,65.310974,31.073559,37.26799,52.968857,20.589415,15.010718,29.503826,16.218477,36.750378,52.451244,,57.74238,45.377228,67.00186,41.00629,20.186829,52.33622,19.209118,52.681293,54.10076,15.868136,47.817406,70.554634,27.742615,13.95118,41.640545,97.76476,47.231667,19.70205,67.5727,19.755297,34.12562,45.04818,19.12924,26.686472,23.025938,30.347004,45.10113,21.254557,46.228996,71.203285,57.092518,50.184734,43.808323,50.834187,64.708786,39.799007,28.218355,44.046932,76.209785,66.24739,56.99299,62.758026,84.14936,41.720688,56.942417,79.901436,97.89895,60.893036,44.603874,48.86748,23.559155,50.88996,32.19569,70.349495,43.83861,47.82891,70.18551,57.17605,49.578083,45.69711,56.029423,69.016754,58.040733,37.985073,69.53395,36.60589,55.684628,79.64798,53.328518,69.591415,67.00544,54.765167,74.993225,86.19911,55.799557,88.38282,38.848953,29.572432
2017-11-17 15:15:00,23955,50.888824,19.587578,383.6732,44.727099859342886,30.659311,32.98366,24.51638,44.328716,75.81815,41.61697,57.11265,61.097256,47.483192,69.45386,46.210335,60.709866,62.425457,17.266615,86.2224,45.656918,70.89274,57.389362,70.173294,47.80275,70.71603,68.00996,60.58633,33.585903,25.084658,35.38194,37.477318,67.95009,53.581787,55.974617,33.885242,25.5636,41.72794,59.688313,57.054123,20.414959,37.237843,33.66277,78.910614,70.96775,81.09778,58.477886,38.85096,23.310575,78.27749,86.73836,22.722368,18.83011,89.27087,71.313095,95.08412,43.052616,74.36361,31.05132,58.55733,53.996616,50.449394,48.929153,55.179024,54.728584,48.42241,35.24701,70.099884,19.368963,66.27113,54.91995,44.706272,69.874664,30.232792,53.480186,27.610119,40.130985,22.366337,25.255768,39.27486,67.79462,50.190487,53.56149,78.45996,89.58071,33.92406,13.914907,47.622105,72.3963,57.73511,34.170242,76.089905,40.307365,64.85585,54.64749,72.86333,34.118233,73.85349,71.35019,70.41903,19.243515,59.070507,30.902895,42.018627,41.494846,68.26572,35.35119,55.01764,50.86631,67.96992,69.33615,27.836927,14.060779,10.353319,48.15959,49.86738,39.22217,79.35516,69.972435,64.895905,72.467094,51.23361,68.70996,,48.870235,57.796818,53.842003,45.197903,52.881546,68.41833,61.01717,60.734684,46.214855,39.604664,10.452015,51.29962,101.073814,57.005856,70.62173,46.61034,64.35052,32.76848,37.440525,52.968857,21.394587,14.665644,30.308998,16.04594,39.165897,51.35851,,57.45482,46.1824,66.42674,41.17883,20.589415,52.623783,18.173897,52.623783,54.047512,16.13438,49.201874,72.89758,25.77241,14.483668,40.94831,101.066185,48.190147,19.382557,67.30646,20.660526,34.18466,46.40612,19.011158,28.575779,21.431833,29.166187,43.49408,20.52879,46.228996,71.73465,56.915394,49.003918,44.044487,50.716103,63.40989,39.950718,27.864363,45.108913,72.063,66.60139,57.34698,63.415443,79.80029,41.467834,56.33557,79.39573,101.123985,58.26928,43.72929,48.922142,23.72314,52.14718,31.266443,71.11476,43.78395,47.227634,70.89611,56.2468,48.976807,48.15688,58.040733,69.24662,60.16698,38.617203,71.71766,37.352947,56.94888,79.24571,52.52399,68.0973,66.545715,56.546616,75.45296,85.969246,54.822636,86.65884,40.029602,29.741095
2017-11-17 15:30:00,23970,51.224792,20.744883,430.3502,44.83163133604828,29.99521,33.094345,24.627064,44.49474,76.31623,41.782997,57.94278,60.377815,47.815243,69.56454,45.214184,60.54384,62.757507,17.820032,86.05637,46.210335,72.27628,57.555386,68.95578,48.76415,69.540985,66.9922,60.765934,32.867485,24.366241,34.78326,36.878635,68.12969,54.719276,56.295082,34.124714,26.641224,40.889786,61.30475,57.77254,18.918262,37.537186,34.556934,79.65885,70.27707,78.622826,58.362774,39.081184,24.116373,78.16237,86.50813,23.037956,18.935307,89.846436,157.36076,95.65969,43.3404,75.51475,30.71981,59.232994,53.996616,51.06875,49.830036,55.685772,55.291634,48.366104,35.02179,68.97378,20.945507,66.83418,55.969727,43.749084,69.70575,30.456324,54.765503,28.252214,40.07748,23.275972,25.469799,38.311714,65.333244,48.959805,53.133427,77.007,90.642494,35.31527,14.641389,46.070374,72.07525,57.78862,34.53431,73.80148,41.243534,65.16791,53.77453,72.572334,33.49412,72.86531,73.503494,72.572334,18.671412,57.79016,33.230797,41.72764,41.844032,68.38211,35.63582,54.317417,50.516197,66.88832,68.59611,27.609222,13.036107,12.403977,47.818035,51.68902,40.47455,76.28115,70.62264,65.522095,74.0041,51.062828,68.197624,,48.70074,59.152756,54.18099,44.915417,51.921093,66.55392,60.339203,61.01717,45.367397,38.644207,10.5085125,52.316574,101.525795,56.779865,69.0963,46.271355,64.57651,32.429497,36.00272,53.37144,20.819464,14.780669,30.941633,16.621063,38.99336,50.495827,,55.326862,46.700012,66.7143,41.00629,20.761951,53.77403,18.346434,52.911343,55.85797,16.18763,46.912174,71.99235,25.29317,14.85641,41.53405,100.85319,47.497913,19.861795,67.09346,19.6488,32.82672,46.5242,17.889381,26.037022,22.671692,29.874678,43.545918,20.165907,44.221607,71.67561,55.734577,48.708714,43.867363,50.598022,62.7014,39.697865,28.521778,44.9572,72.973274,66.60139,57.094128,62.05004,84.19993,41.8724,57.24584,81.26684,96.31376,57.394695,45.205154,47.06365,23.777802,52.20184,34.710125,70.89611,42.854706,47.008987,69.52957,56.520107,48.75816,47.71959,55.971954,66.43078,59.190056,37.582813,73.44164,37.92761,57.063812,78.67106,53.041187,68.44209,67.350235,56.48915,76.08508,88.612686,53.213585,86.60137,38.56785,29.741095
2017-11-17 15:45:00,23985,51.487587,20.289072,411.64642,44.93640711273417,29.275768,31.710804,24.737747,43.941322,75.707466,41.063553,56.669918,59.713715,47.815243,68.90044,45.878284,61.429306,61.429306,17.986057,83.45531,48.479343,71.44616,57.00197,69.28783,48.283447,68.365944,67.770485,61.424484,31.849731,25.144526,35.741146,37.29771,69.50665,53.52192,56.02803,32.74775,27.180035,41.48847,63.340256,59.628445,24.785318,37.35758,35.924484,81.50068,71.25553,78.219925,57.499416,39.886982,24.058815,80.29198,88.2924,23.458742,19.461288,89.73132,139.921,96.005035,41.498577,77.06879,32.764114,59.51452,53.8277,51.74441,48.478714,55.404243,54.55967,48.478714,36.035282,72.23948,20.269846,67.791374,56.964252,44.36844,69.08639,30.232792,54.765503,28.840803,40.07748,24.025084,26.753992,39.22135,64.04906,51.581696,53.614998,77.11877,89.97189,33.97757,15.144338,46.980007,73.787506,57.093018,34.58632,74.685646,41.97167,65.89604,54.880283,74.201866,33.858185,73.22938,70.65182,71.641174,18.671412,58.48853,32.88161,42.6588,39.457935,68.847694,37.685165,56.81822,51.566532,67.22988,69.677704,27.836927,12.922255,11.953833,48.615,51.91672,39.44988,79.18439,71.22284,65.29439,71.44242,51.859795,69.2223,,47.966274,58.64428,53.390022,45.367397,51.29962,68.81381,60.904175,61.525646,46.836327,38.757202,10.56501,51.7516,101.073814,56.440884,67.514366,47.401302,64.971985,31.412542,36.635353,52.681293,21.797173,15.528329,31.229195,16.621063,38.7058,51.531048,,55.0393,45.14718,66.59928,41.40888,21.107025,55.78696,18.51897,52.451244,55.53848,15.2824,50.37335,73.376816,25.985405,14.962908,43.078262,101.91817,48.88238,20.394283,67.7857,20.287785,34.007538,46.5242,18.479792,29.166187,22.907856,31.882067,44.01248,21.150875,44.9301,70.43575,57.387722,50.007614,44.9301,50.598022,64.472626,40.35528,29.482618,43.84465,74.28811,66.44968,54.059895,64.174,85.91933,42.88381,56.841274,80.00258,98.11759,57.504017,45.09583,48.75816,24.215094,50.88996,46.571693,69.47491,44.05726,47.008987,69.857544,56.574768,48.86748,47.227634,55.33983,66.60318,58.385532,38.732132,74.016304,37.582813,56.374218,80.56744,53.90318,69.016754,65.10906,55.109966,77.11947,86.77377,53.443447,86.02671,38.73651,29.96598
2017-11-17 16:00:00,24000,51.299698,19.520605,381.05402,45.04142776035277,30.659311,33.039005,24.461039,44.328716,76.37157,42.94517,56.94663,60.931232,47.37251,69.73056,47.095802,60.15645,63.20024,18.650158,84.17475,48.866737,72.49765,57.776752,69.50919,48.550503,70.02168,68.00996,62.08303,32.98722,26.222147,34.962864,37.177975,70.04546,53.881126,57.3633,33.04709,26.641224,41.96741,62.561974,59.329105,21.672186,38.435204,34.71473,82.133804,72.40668,81.67335,58.1901,40.635223,23.77103,79.37107,89.78888,22.93276,20.039867,91.17025,74.708954,96.92594,41.901478,74.47872,33.04037,61.428894,54.27814,50.16787,49.041763,56.69926,55.79838,47.634136,34.458736,72.57731,20.889202,66.77788,56.522243,44.537354,69.31161,30.288675,54.765503,28.733786,40.398525,23.222464,26.700483,38.15119,66.72446,49.86944,53.56149,76.95112,88.574814,34.138092,14.976688,48.478233,72.50332,57.84213,35.054405,74.4256,39.89129,66.41614,54.64749,74.49286,35.106415,73.3334,71.001,71.93217,18.567392,58.895912,33.579983,41.785835,38.584972,68.7895,36.94512,54.86759,52.916965,65.9775,69.393074,27.096886,13.833074,10.353319,48.04574,50.7782,40.13299,77.64738,70.1725,66.77447,75.768814,52.37213,66.88832,,48.07927,58.64428,54.40698,46.72333,51.52561,68.41833,60.508694,61.41265,46.10186,39.152683,10.226026,51.864594,102.31676,56.94936,67.853355,47.231808,64.23752,33.67244,36.52033,52.451244,21.22205,15.585841,31.286707,16.506039,38.648285,52.221195,,58.432526,47.447674,68.439674,43.134247,19.324142,55.096813,19.209118,51.531048,56.070965,16.826614,46.006947,70.87413,26.464643,15.122654,41.853542,99.73496,47.284916,20.447533,68.74418,20.021542,34.302742,45.815712,19.12924,30.819332,22.317448,31.586863,43.545918,21.150875,44.634895,71.26232,55.20321,48.944878,43.6312,51.89692,64.11838,40.810417,29.229767,44.70435,77.62576,66.44968,54.161037,63.364872,80.40714,42.98495,56.58842,82.58167,97.461655,58.433266,44.494553,48.976807,23.941786,51.92853,42.089443,71.88002,44.65854,47.938236,69.63889,56.738754,51.327255,47.227634,54.995033,68.95929,58.385532,36.548424,74.303635,38.21494,55.684628,79.015854,53.61585,70.281006,67.235306,56.086887,76.88961,84.704994,54.01811,85.45205,40.198265,30.078423
2017-11-17 16:15:00,24015,51.79424,20.55845,422.64987,45.146693851190676,31.489437,32.762295,24.073647,44.605423,75.92883,43.7753,56.891285,60.709866,48.257977,68.236336,46.70841,61.650673,62.259434,19.03755,85.44761,48.091953,72.60833,58.66222,69.89659,47.80275,70.075096,67.65075,63.998802,31.550392,25.683336,35.980618,38.55494,69.147446,55.018616,55.974617,32.98722,27.239902,41.30886,63.280388,61.54422,11.8538475,37.65692,34.346542,80.579765,73.0398,80.29198,57.21163,39.1963,24.807056,77.12634,87.42905,23.51134,20.565847,92.60917,139.921,97.21373,42.41949,79.198395,31.327578,61.09106,53.208344,50.84353,48.76024,56.811874,55.742077,48.98546,34.62765,72.521,20.213541,67.50985,56.08023,44.762577,69.36791,29.394545,54.821384,28.252214,39.970463,22.901417,25.469799,38.2047,65.76131,51.474678,54.417618,78.01289,91.36897,35.422283,14.753156,48.050167,73.57348,59.500877,35.418472,76.81804,41.295544,67.30029,55.578655,74.60925,34.58632,74.4256,71.69937,72.746925,19.659592,58.02295,34.045563,41.844032,39.10875,69.42967,37.685165,55.91793,51.816612,67.286804,69.734634,27.723074,12.922255,10.653416,48.15959,51.575165,39.791435,76.679634,70.37257,66.14828,74.80106,52.258278,67.22988,,48.644245,58.135803,54.12449,45.76288,52.42957,67.96635,61.46915,62.147118,45.367397,39.548164,10.734502,52.76855,102.54275,57.11885,70.90421,46.892826,64.745995,32.76848,36.635353,54.004078,21.509611,15.700866,30.999146,17.54126,39.050873,53.198906,,57.857403,48.13782,68.152115,40.833755,20.70444,56.419598,18.691507,53.83154,55.80472,16.560371,49.361618,71.45986,26.837385,15.229151,42.119785,100.95969,47.12517,21.086517,68.26494,21.246264,34.656986,46.228996,20.191977,30.524128,23.675386,32.177273,44.01248,21.461918,45.815712,71.26232,57.505802,49.18104,43.926403,51.30651,63.823177,40.35528,30.291748,44.046932,77.2212,66.651955,58.35839,63.668297,79.598015,44.249214,56.032146,81.772545,101.28797,58.597248,44.43989,50.999287,25.144342,52.420486,33.23426,73.24656,44.603874,47.88357,71.38807,55.700184,50.616653,47.282295,54.822636,68.614494,58.672863,39.651592,74.5335,39.07693,56.144356,80.73984,54.59277,69.64888,65.62626,55.742092,76.31495,89.18735,54.01811,86.084175,38.061855,30.134644
2017-11-17 16:30:00,24030,51.813683,19.597315,384.05478,45.252205958871976,31.93217,33.371056,23.85228,44.052006,75.59679,42.336414,56.891285,61.48465,49.03276,67.959625,46.81909,60.26713,63.809,18.982208,85.668976,47.925926,73.16175,59.547688,68.73441,48.97779,70.50238,67.35141,62.801445,32.14907,24.845186,36.938503,39.872032,70.04546,54.120598,56.401905,32.927353,28.078053,40.650314,62.68171,59.1495,20.055752,37.29771,35.76669,79.83152,74.708954,80.29198,56.86629,39.944542,24.634386,80.176865,87.42905,24.30031,20.723642,92.378944,73.154915,96.92594,41.09568,77.24146,32.65361,60.75323,55.01011,52.58899,49.210682,55.79838,56.36143,49.154377,36.37311,72.97144,20.43876,68.52334,55.527718,44.875187,69.762054,29.84161,55.715515,27.663628,40.452034,23.490004,26.111895,38.311714,66.72446,51.635204,54.63165,78.45996,90.41896,34.72668,14.194324,47.568596,75.125206,58.430717,34.950386,76.61,40.411385,66.41614,57.499172,75.42402,33.338093,74.21756,72.86333,73.67809,19.191507,58.139347,32.823414,42.484207,39.74892,69.25507,37.685165,55.967945,51.916645,66.26213,69.79156,26.75533,12.808402,,47.76111,49.81045,40.702255,77.76123,72.22316,66.8314,73.20713,52.941395,68.88074,,48.53125,59.604736,53.8985,46.77983,54.463474,68.53132,60.734684,60.84768,44.971916,39.322178,10.790999,52.260075,103.95518,57.34484,69.0963,47.118816,64.6895,32.711983,36.347794,53.77403,21.394587,15.355792,32.034367,17.196186,39.050873,51.991146,,57.28228,45.7223,68.727234,41.638927,20.129316,54.75174,18.691507,53.60149,56.976196,16.826614,49.042126,71.08712,26.997131,15.388898,41.747044,99.788216,47.338165,20.181288,68.95717,20.607279,35.778763,46.583244,20.605263,29.93372,22.081284,30.819332,43.442238,21.8248,47.11461,72.91547,56.08882,48.649673,43.985443,51.483635,65.77152,40.153,29.786041,44.299786,76.664925,67.20824,59.723797,63.16259,81.06456,43.692936,56.689564,81.06456,101.06932,59.745144,45.915756,52.14718,24.597725,53.732365,32.742306,73.410545,45.69711,48.266205,72.37198,56.520107,48.75816,47.77425,55.282364,70.85567,58.672863,40.57105,74.016304,36.60589,55.91449,81.71676,53.788246,70.22354,65.10906,57.351143,76.37241,86.83124,56.48915,86.54391,39.52361,29.741095
2017-11-17 16:45:00,24045,52.13696,20.317802,412.8131,45.35796465836142,30.493286,33.48174,24.461039,45.324867,75.43076,44.937473,58.93893,61.650673,48.147293,69.61988,46.81909,60.4885,62.86819,18.262766,86.11171,45.546234,72.38696,58.99427,69.84125,49.56531,69.75463,67.95009,63.45999,30.891846,25.503733,35.142467,40.291107,71.48229,54.000862,56.401905,34.18458,28.018185,40.889786,61.484352,60.6462,17.00249,37.237843,34.13615,81.67335,73.4427,82.19136,56.46339,40.86545,24.058815,80.34953,89.32842,23.721731,20.881435,90.94002,141.01459,96.52305,42.592163,76.953674,31.382828,60.696926,54.615974,51.6318,51.6318,56.417736,56.924484,51.18136,35.415924,72.35209,21.84639,68.35442,55.140957,44.762577,70.099884,30.679857,55.60375,29.857454,39.48889,23.329481,27.021532,37.66962,64.63764,50.886093,53.936047,77.90113,91.14544,34.352123,14.5855055,46.391422,73.19892,57.681606,34.69034,75.20574,41.087505,65.06389,55.462257,76.93715,34.742348,73.541435,72.63053,71.1756,19.087488,59.536087,34.10376,43.12438,40.50549,68.7895,37.45746,55.26772,52.316772,67.628365,68.99459,28.292337,13.263812,12.504009,49.52582,54.02299,39.90529,77.24889,70.42258,66.88832,73.49176,52.485985,68.08377,,48.813736,61.130165,54.57647,47.796783,54.18099,68.58782,61.130165,62.147118,47.118816,38.870197,,53.616013,102.88173,58.531284,69.491776,46.38435,66.32793,32.203506,38.188187,53.716515,21.279562,15.585841,31.861832,17.02365,39.74102,52.221195,,59.007652,47.045086,66.54176,40.94878,20.47439,57.397305,19.439167,54.061592,56.496956,15.868136,46.912174,71.45986,27.689365,15.548644,42.492527,99.57522,46.69918,19.755297,68.63768,20.447533,35.601643,46.40612,17.298973,28.811943,23.557304,31.882067,44.116165,20.68431,46.701324,71.439445,55.439373,48.885838,43.15887,50.125694,65.5944,40.658707,29.63433,45.260624,74.1364,68.06793,59.26866,64.780846,78.5866,43.692936,56.689564,81.36798,98.50023,57.99597,45.64245,47.77425,24.925695,52.475147,42.74538,72.09867,42.854706,47.88357,69.14694,55.700184,49.414097,47.77425,55.91449,71.02807,61.718563,40.915844,73.21178,38.387337,55.052498,80.16518,53.385983,69.993675,65.74119,56.719013,74.76336,88.55522,55.224895,88.325356,38.56785,30.753078
2017-11-17 17:00:00,24060,51.75433,19.74704,389.9456,45.46397052596743,31.544779,33.094345,25.12514,44.550083,76.03952,42.55778,59.437004,62.314774,48.36866,70.450005,47.70456,60.82055,63.975025,18.207424,85.83501,45.656918,72.66367,59.60303,70.50535,49.725544,71.196724,69.147446,62.38237,33.585903,25.383997,36.45956,41.4286,69.38692,53.402184,56.936012,32.927353,29.754354,40.47071,62.442238,58.67056,18.798527,38.195732,34.45174,80.75243,73.96071,81.67335,58.074986,39.886982,24.001259,79.37107,90.01911,24.30031,21.61781,91.63071,74.708954,98.825325,40.923008,76.89612,32.15635,58.501026,54.728584,50.84353,50.11156,56.079906,55.854687,49.604816,35.303314,71.4512,21.452253,66.55266,56.135483,44.48105,70.49402,29.785727,54.877266,28.145199,40.184494,22.526861,26.379435,38.632763,65.92184,51.795727,55.273746,78.96291,89.524826,34.72668,14.5855055,48.906296,73.46646,60.838577,35.106415,76.50598,40.983486,66.728195,55.636852,74.551056,35.002396,75.46579,74.201866,73.3289,19.191507,59.128704,34.10376,42.19322,40.2727,69.66246,37.00205,55.867912,52.11671,68.42533,70.07619,29.715492,13.206885,10.303304,47.70418,54.81996,39.73451,78.10279,71.62296,65.69287,76.1673,50.607418,68.197624,,49.096222,58.2488,54.40698,46.32785,53.44652,67.34488,61.130165,60.62169,45.93237,39.94365,10.903995,53.05104,101.525795,57.17535,67.96635,46.666836,64.520004,33.502945,37.210476,52.911343,22.084734,14.723157,31.171682,17.31121,39.165897,53.659004,,58.49004,46.93006,67.86455,40.891266,20.301853,55.61442,18.51897,52.968857,56.390457,16.666868,49.201874,73.85606,26.411396,15.601892,41.5873,103.302635,46.69918,20.713776,69.43641,21.246264,34.89315,47.645977,18.125546,30.347004,23.734428,30.465086,44.168003,21.461918,46.760365,73.80108,56.265945,47.8231,44.575855,50.893227,65.41728,40.405853,29.988323,45.76633,74.945526,67.35995,58.864098,66.34853,80.306,43.338943,56.689564,82.32882,98.3909,61.876945,44.76786,50.398006,25.472311,53.787025,33.1796,72.20799,44.330566,47.77425,71.88002,57.17605,49.79673,47.610264,57.52354,69.878746,61.776028,40.973312,72.52219,38.157475,56.604084,79.705444,53.27105,69.76382,65.10906,55.857025,76.54481,87.17603,55.569695,86.60137,38.511627,30.247087
