mins,area,time,Arc_lenght,hullArea,radius,roundness,roundness2,compact,eccentricity,leaf
17945,4.504410121213857,2017-11-13 11:05:00,52.041630148887634,104.0,9.0,0.2621540237544391,0.4825489994771977,0.5432692307692307,0.8095161286728813,2
17960,4.448104994698683,2017-11-13 11:20:00,52.041630148887634,98.0,9.0,0.2575141295286968,0.4547096341227438,0.5663265306122449,0.7368954151830412,2
17975,4.504410121213857,2017-11-13 11:35:00,52.041630148887634,98.5,9.0,0.2621540237544391,0.457029581235615,0.5736040609137056,0.7355269103992762,2
17990,4.954851133335243,2017-11-13 11:50:00,55.4558436870575,115.0,9.0,0.2574279982746992,0.4699082508188954,0.5478260869565217,0.7465270572725088,2
18005,5.180071639395937,2017-11-13 12:05:00,56.62741661071777,117.0,9.0,0.258642745186333,0.4585030482848631,0.5641025641025641,0.7456888663832101,2
18020,4.842240880304896,2017-11-13 12:20:00,55.4558436870575,114.0,9.0,0.2492556808691532,0.4658220921161224,0.5350877192982456,0.7632893567338647,2
18035,5.517902398486973,2017-11-13 12:35:00,57.4558436870575,119.0,9.0,0.2740778557619219,0.4529897893842875,0.6050420168067226,0.7161874269524304,2
18050,5.461597271971802,2017-11-13 12:50:00,56.041630148887634,119.5,9.0,0.2860845382739154,0.4781412912410194,0.5983263598326359,0.7593138293049279,2
18065,5.686817778032495,2017-11-13 13:05:00,56.28427076339722,121.0,10.0,0.3014736569595336,0.4799777959487312,0.628099173553719,0.7330421352142397,2
18080,5.517902398486973,2017-11-13 13:20:00,59.11269783973694,135.5,10.0,0.2589290627969513,0.48729011123592897,0.5313653136531366,0.7641501389701216,2
18095,5.292681892426282,2017-11-13 13:35:00,55.4558436870575,117.5,9.0,0.2819449504913372,0.4801236475758279,0.5872340425531914,0.7420343874803554,2
18110,5.4052921454566265,2017-11-13 13:50:00,57.4558436870575,121.5,9.0,0.2664645819907574,0.4625063815982432,0.5761316872427984,0.7382253651347539,2
18125,5.799428031062841,2017-11-13 14:05:00,59.69848430156708,132.5,10.0,0.26973958775926704,0.4671960180144168,0.5773584905660377,0.7987706127666239,2
18140,5.855733157578015,2017-11-13 14:20:00,59.11269783973694,135.5,10.0,0.28050648469669714,0.48729011123592897,0.5756457564575646,0.7595338078710513,2
18155,6.024648537123535,2017-11-13 14:35:00,58.041630148887634,127.0,10.0,0.3002800928278549,0.4737338110451873,0.6338582677165354,0.7510762944926702,2
18170,5.855733157578015,2017-11-13 14:50:00,59.69848430156708,131.5,10.0,0.2732655954423947,0.4636700103312891,0.5893536121673004,0.8060052861039737,2
18185,5.348987018941456,2017-11-13 15:05:00,58.28427076339722,121.5,9.0,0.25524439886773903,0.4494520936584101,0.5679012345679012,0.7382253651347539,2
18200,5.743122904547668,2017-11-13 15:20:00,57.69848430156708,129.0,10.0,0.28876362811382017,0.48693474544683396,0.5930232558139535,0.7544439561805718,2
18215,5.574207525002148,2017-11-13 15:35:00,58.28427076339722,132.5,9.0,0.2700411756136949,0.4901432297097888,0.5509433962264151,0.7583861479475902,2
18230,6.193563916669054,2017-11-13 15:50:00,58.870057225227356,134.5,10.0,0.3027662233460195,0.487689305868738,0.620817843866171,0.7995544692214201,2
18245,6.13725879015388,2017-11-13 16:05:00,58.041630148887634,132.0,9.0,0.3077404678049445,0.4923847484879112,0.625,0.7630446895438773,2
18260,6.13725879015388,2017-11-13 16:20:00,60.76955199241638,141.0,10.0,0.28243329134631306,0.479796314214821,0.5886524822695035,0.7925188069511683,2
