mins,area,time,Arc_lenght,hullArea,radius,roundness,roundness2,compact,eccentricity,leaf
17945,12.432306520592887,2017-11-13 11:05:00,110.22539567947388,313.5,13.0,0.174796702549891,0.3242530547301232,0.5390749601275917,0.8556917419960413,4
17960,13.007876266916632,2017-11-13 11:20:00,109.63960921764374,324.5,14.0,0.18764602071856565,0.3392263717168499,0.5531587057010786,0.7921646841180711,4
17975,13.410775089343257,2017-11-13 11:35:00,110.22539567947388,329.0,13.0,0.1923798028063889,0.34028470496398905,0.5653495440729484,0.8076211846783641,4
17990,13.525889038608005,2017-11-13 11:50:00,114.71067690849304,337.5,14.0,0.17858450957374494,0.3223116148724007,0.5540740740740739,0.8058273979784859,4
18005,13.468332063975627,2017-11-13 12:05:00,114.71067690849304,332.0,14.0,0.17762951219634526,0.3170591292967023,0.5602409638554217,0.8159074506638858,4
18020,13.35321811471088,2017-11-13 12:20:00,111.0538227558136,331.5,14.0,0.18850139437264976,0.33777412018666697,0.5580693815987934,0.8231534399990763,4
18035,13.525889038608005,2017-11-13 12:35:00,119.53910398483276,341.0,14.0,0.16269027752081808,0.29987775478161605,0.5425219941348973,0.7993901563079556,4
18050,13.986344835667,2017-11-13 12:50:00,112.22539567947388,341.0,14.0,0.19755715517843656,0.3402373228073074,0.5806451612903226,0.8178181703200822,4
18065,13.238104165446133,2017-11-13 13:05:00,109.39696860313416,328.0,13.0,0.1921544197244769,0.3444079216919586,0.5579268292682927,0.8328818433959909,4
18080,13.468332063975627,2017-11-13 13:20:00,113.9827550649643,336.0,14.0,0.17942191095590804,0.3249906311654184,0.5520833333333334,0.8475359044697136,4
18095,13.525889038608005,2017-11-13 13:35:00,113.63960921764374,334.0,13.0,0.1814801948785506,0.32501010771815503,0.5583832335329342,0.8223766849102572,4
18110,14.101458784931747,2017-11-13 13:50:00,110.22539567947388,338.0,14.0,0.20479140298744627,0.349593405099782,0.5857988165680473,0.842717486257472,4
18125,13.295661140078506,2017-11-13 14:05:00,113.39696860313416,334.5,14.0,0.17883728332369606,0.3268910998457722,0.5470852017937221,0.8356392815339548,4
18140,14.38924365809362,2017-11-13 14:20:00,112.46803629398346,340.5,14.0,0.2011762307079009,0.3382741064495816,0.5947136563876652,0.8351286227671884,4
18155,13.928787861034625,2017-11-13 14:35:00,117.88224983215332,342.0,14.0,0.17362580040668332,0.30927095697440465,0.5614035087719298,0.830691043651052,4
18170,13.238104165446133,2017-11-13 14:50:00,120.36753106117249,346.5,14.0,0.1569891846426664,0.3005345440811265,0.5223665223665224,0.8488328145687878,4
18185,13.583446013240378,2017-11-13 15:05:00,116.46803629398346,338.5,14.0,0.1727727293173444,0.3135848196993087,0.55096011816839,0.8136728807025493,4
18200,14.216572734196491,2017-11-13 15:20:00,115.0538227558136,347.5,15.0,0.18796325112257087,0.32988499881360306,0.5697841726618705,0.8181379189348365,4
18215,13.525889038608005,2017-11-13 15:35:00,113.63960921764374,339.5,14.0,0.1814801948785506,0.3303620705698012,0.5493372606774669,0.8480457058147027,4
