mins,area,time,Arc_lenght,hullArea,radius,roundness,roundness2,compact,eccentricity,lNumWaSh,leaf
17950.0,16.8856875,2017-11-13 11:10:00,126.81118214130402,396.0,14.0,0.18012155664997131,0.3094496157630744,0.5820707070707071,0.5074623515126045,,5
17965.0,16.708564903846153,2017-11-13 11:25:00,126.22539567947388,388.5,13.0,0.17982548053640854,0.3064131543350646,0.5868725868725869,0.80316065492455,,5
17980.0,16.11815625,2017-11-13 11:40:00,124.81118214130402,376.5,13.0,0.17706690467049388,0.3037161257787743,0.5830013280212484,0.6783646897190108,,5
17995.0,16.590483173076922,2017-11-13 11:55:00,123.15432798862456,387.5,13.0,0.18766302510977384,0.3210570517882444,0.5845161290322579,0.22482825010828708,,5
18010.0,15.941033653846151,2017-11-13 12:10:00,125.9827550649643,379.0,13.0,0.1698302142510456,0.30007296597270994,0.5659630606860159,0.5827963041347229,,5
18025.0,16.35431971153846,2017-11-13 12:25:00,123.74011445045471,391.5,13.0,0.18219724751431648,0.3213073081164635,0.5670498084291188,0.4403547467177438,,5
18040.0,16.8856875,2017-11-13 12:40:00,120.81118214130402,392.0,14.0,0.20104000253350726,0.3375061284502564,0.5956632653061225,0.8230000021630308,,5
18055.0,16.295278846153845,2017-11-13 12:55:00,125.63960921764374,386.5,13.0,0.17633171875921036,0.3076849178349201,0.5730918499353169,0.7540603424708037,,5
18070.0,17.00376923076923,2017-11-13 13:10:00,117.9827550649643,397.0,13.0,0.21711402469531804,0.3583961239253275,0.6057934508816121,0.7317637638660411,,5
18085.0,16.413360576923075,2017-11-13 13:25:00,128.56854152679443,395.0,13.0,0.16800906041968905,0.30028768717546234,0.5594936708860759,0.5898891115100737,,5
18100.0,17.180891826923073,2017-11-13 13:40:00,127.0538227558136,402.0,14.0,0.1837157516536898,0.3129395430711157,0.5870646766169154,0.5218916645560601,,5
18115.0,16.826646634615386,2017-11-13 13:55:00,122.81118214130402,396.0,14.0,0.19371221081950696,0.3299356364925796,0.5871212121212122,0.4434275208934779,,5
18130.0,17.417055288461533,2017-11-13 14:10:00,123.9827550649643,398.5,14.0,0.1966085404954776,0.3257734028584109,0.6035131744040151,0.5987816579218512,,5
18145.0,17.180891826923073,2017-11-13 14:25:00,127.39696860313416,397.0,14.0,0.18195313301952687,0.3073846545053285,0.5919395465994962,0.6885575710613661,,5
18160.0,16.00007451923077,2017-11-13 14:40:00,123.9827550649643,384.5,13.0,0.17698856140237382,0.3143284150541004,0.5630689206762028,0.661759969874294,,5
18175.0,17.23993269230769,2017-11-13 14:55:00,126.56854152679443,400.5,13.0,0.1851272354025482,0.31416719397762943,0.5892634207240949,0.1486759401070177,,5
18190.0,16.708564903846153,2017-11-13 15:10:00,124.81118214130402,409.0,13.0,0.18432705110345265,0.3299333212311253,0.558679706601467,0.7587473575179686,,5
18205.0,17.594177884615384,2017-11-13 15:25:00,116.81118214130402,404.5,14.0,0.2297796564957667,0.372528541292736,0.6168108776266996,0.7499927593634023,,5
18220.0,16.8856875,2017-11-13 15:40:00,125.63960921764374,401.5,13.0,0.1842925187031928,0.3196261177508938,0.5765877957658779,0.6602761436320406,,5
18235.0,17.180891826923073,2017-11-13 15:55:00,119.39696860313416,404.0,14.0,0.2124419629084424,0.35612677599589504,0.5965346534653465,0.32223763293466257,,5
18250.0,18.952117788461532,2017-11-13 16:10:00,104.08326029777528,430.0,14.0,0.3375523049227512,0.4987886292672956,0.6767441860465117,0.20879034361114807,,4
18265.0,18.18458653846153,2017-11-13 16:25:00,125.9827550649643,423.5,14.0,0.19991668577337526,0.3353058076238593,0.5962219598583235,0.5481109650575363,,5
18280.0,18.538831730769235,2017-11-13 16:40:00,115.74011445045471,413.5,14.0,0.2485924433843838,0.3878980201488404,0.6408706166868199,0.6089974212585687,,5
18295.0,18.479790865384615,2017-11-13 16:55:00,129.39696860313416,423.5,14.0,0.19213285002426528,0.3178447733799857,0.6044864226682408,0.295885134248305,,5
18310.0,16.8856875,2017-11-13 17:10:00,124.81118214130402,413.5,14.0,0.18674709991443889,0.33356339444760463,0.5598548972188634,0.17094334915967338,,5
18325.0,16.472401442307692,2017-11-13 17:25:00,125.39696860313416,400.0,14.0,0.1790126850678372,0.31966550904970925,0.56,0.1648198979857703,,5
18340.0,18.00746394230769,2017-11-13 17:40:00,121.74011445045471,414.5,14.0,0.21282183040776284,0.3514527836813454,0.6055488540410132,0.6119565230910631,,5
18355.0,18.18458653846153,2017-11-13 17:55:00,119.15432798862456,410.0,14.0,0.2261419460756217,0.3628892285362228,0.6231707317073171,0.6203464304736259,,5
19085.0,19.247322115384616,2017-11-14 06:05:00,135.0538227558136,461.0,14.0,0.1839532064002405,0.3176120904513517,0.5791757049891539,0.8463834185763928,,5
19100.0,19.837730769230767,2017-11-14 06:20:00,140.46803629398346,481.0,14.0,0.17482244528369315,0.30633732670840225,0.5706860706860707,0.8470989195191796,,5
19115.0,19.601567307692303,2017-11-14 06:35:00,139.0538227558136,467.0,14.0,0.17677176685911258,0.30350152618825577,0.582441113490364,0.8345838266313061,,5
19130.0,18.774995192307692,2017-11-14 06:50:00,140.22539567947388,472.0,14.0,0.16360496566051233,0.3016466554365696,0.5423728813559322,0.8468954523377316,,5
19145.0,20.369098557692304,2017-11-14 07:05:00,142.710676908493,490.5,14.0,0.17461573138244205,0.30264670050561066,0.5769622833843018,0.8795312786969003,,5
19160.0,19.542526442307693,2017-11-14 07:20:00,141.0538227558136,482.0,14.0,0.16989962595681787,0.3044298130527369,0.558091286307054,0.8661879021658491,,5
19175.0,20.132935096153844,2017-11-14 07:35:00,140.46803629398346,490.0,14.0,0.17800682497920672,0.3120692101603266,0.5704081632653061,0.8626097241082865,,5
19190.0,20.54622115384615,2017-11-14 07:50:00,141.29646337032318,491.5,14.0,0.1803316294845989,0.3093647326062142,0.582909460834181,0.8536324369204616,,5
19205.0,19.42444471153846,2017-11-14 08:05:00,140.71067690849304,470.5,14.0,0.17009461066348425,0.2986175907357065,0.5696068012752391,0.780386913178902,,5
19220.0,19.011158653846152,2017-11-14 08:20:00,139.88224983215332,467.5,14.0,0.16761973657528156,0.3002384170457629,0.5582887700534761,0.7447356973627524,,5
19235.0,19.18828125,2017-11-14 08:35:00,140.1248904466629,473.0,14.0,0.16927973413705888,0.30271952456268,0.5591966173361522,0.8768123567609178,,5
19250.0,19.42444471153846,2017-11-14 08:50:00,140.1248904466629,471.0,14.0,0.17183973011644732,0.3014395265729858,0.5700636942675159,0.7188956359417326,,5
19265.0,20.428139423076924,2017-11-14 09:05:00,136.22539567947388,482.0,14.0,0.19366883544580016,0.3263929324646003,0.5933609958506224,0.7867193802963962,,5
19280.0,19.837730769230767,2017-11-14 09:20:00,139.29646337032318,475.5,14.0,0.1784231847003075,0.3079499975498955,0.5793901156677181,0.9730494250150632,,5
19295.0,19.18828125,2017-11-14 09:35:00,139.88224983215332,470.0,14.0,0.16954640021407788,0.3018439700780932,0.5617021276595745,0.7628787249755414,,5
